source_facility_id,source_facility_name,source_county,dest_facility_id,dest_facility_name,dest_county,commodity_key,commodity_id,commodity_name,category,distance_km,available_excess,required_deficit,transferable_units,unit_cost,transfer_value,source_days_of_stock,dest_days_of_stock,cost_per_km_per_unit,estimated_transport_cost,roi,priority_score,cumulative_cost,recommendation
FAC0141,Soin Dispensary,Meru,FAC0061,Nakuru West Health Centre,Nakuru,11,COM012,Diclofenac 75mg injection,analgesics,200.0,9.74,0.9860000000000001,0.9860000000000001,20.0,19.720000000000002,841.6666666666666,2.0202020202020203,2.5,0.49300000000000005,13.208305425318152,26.683445303673036,4192.882375000027,RECOMMEND
FAC0133,Sigor Dispensary,Machakos,FAC0061,Nakuru West Health Centre,Nakuru,11,COM012,Diclofenac 75mg injection,analgesics,200.0,3.81,0.9860000000000001,0.9860000000000001,20.0,19.720000000000002,82.19178082191782,2.0202020202020203,2.5,0.49300000000000005,13.208305425318152,26.683445303673036,4193.375375000028,RECOMMEND
FAC0098,Sigor Dispensary,Nairobi,FAC0002,Nairobi County Referral Hospital,Nairobi,8,COM009,Paracetamol 500mg,analgesics,50.0,27.200000000000003,190.392,27.200000000000003,1.5,40.800000000000004,53.44827586206897,2.857080685873444,2.5,3.4000000000000004,9.272727272727273,26.492929996281028,4196.775375000027,RECOMMEND
FAC0136,Rongai Centre Dispensary,Kilifi,FAC0079,Magarini Health Centre,Kilifi,0,COM001,Amoxicillin 250mg capsules,antibiotics,50.0,41.60000000000001,9.177,9.177,3.2,29.3664,75.71428571428572,1.932633903920486,2.5,1.147125,13.677079816033068,26.43278815909207,4197.922500000028,RECOMMEND
FAC0137,Chembe Dispensary,Kilifi,FAC0079,Magarini Health Centre,Kilifi,0,COM001,Amoxicillin 250mg capsules,antibiotics,50.0,41.99,9.177,9.177,3.2,29.3664,85.46895640686922,1.932633903920486,2.5,1.147125,13.677079816033068,26.43278815909207,4199.069625000028,RECOMMEND
FAC0139,Mariakani Dispensary,Kilifi,FAC0079,Magarini Health Centre,Kilifi,0,COM001,Amoxicillin 250mg capsules,antibiotics,50.0,65.95,9.177,9.177,3.2,29.3664,171.82795698924733,1.932633903920486,2.5,1.147125,13.677079816033068,26.43278815909207,4200.216750000029,RECOMMEND
FAC0135,Karuri Dispensary,Kilifi,FAC0079,Magarini Health Centre,Kilifi,0,COM001,Amoxicillin 250mg capsules,antibiotics,50.0,61.84,9.177,9.177,3.2,29.3664,91.71656686626747,1.932633903920486,2.5,1.147125,13.677079816033068,26.43278815909207,4201.363875000029,RECOMMEND
FAC0081,Kilifi South Health Centre,Kilifi,FAC0079,Magarini Health Centre,Kilifi,0,COM001,Amoxicillin 250mg capsules,antibiotics,50.0,58.629999999999995,9.177,9.177,3.2,29.3664,71.02869139258222,1.932633903920486,2.5,1.147125,13.677079816033068,26.43278815909207,4202.5110000000295,RECOMMEND
FAC0115,Mariakani Dispensary,Nakuru,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,22.660000000000004,1.234,1.234,8.0,9.872,66.66666666666667,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4203.12800000003,RECOMMEND
FAC0133,Sigor Dispensary,Machakos,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,22.89,1.234,1.234,8.0,9.872,130.83700440528634,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4203.74500000003,RECOMMEND
FAC0116,Shamba Dispensary,Nakuru,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,11.28,1.234,1.234,8.0,9.872,61.86440677966102,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4204.36200000003,RECOMMEND
FAC0138,Manyatta Dispensary,Kilifi,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,20.86,1.234,1.234,8.0,9.872,64.88294314381271,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4204.97900000003,RECOMMEND
FAC0139,Mariakani Dispensary,Kilifi,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,19.46,1.234,1.234,8.0,9.872,171.0144927536232,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4205.5960000000305,RECOMMEND
FAC0142,Githima Dispensary,Meru,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,20.38,1.234,1.234,8.0,9.872,68.16479400749063,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4206.213000000031,RECOMMEND
FAC0098,Sigor Dispensary,Nairobi,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,5.470000000000002,1.234,1.234,8.0,9.872,42.99287410926366,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4206.830000000031,RECOMMEND
FAC0147,Manyatta Dispensary,Bungoma,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,20.51,1.234,1.234,8.0,9.872,67.0886075949367,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4207.447000000031,RECOMMEND
FAC0113,Chembe Dispensary,Nakuru,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,12.17,1.234,1.234,8.0,9.872,70.43189368770764,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4208.064000000031,RECOMMEND
FAC0141,Soin Dispensary,Meru,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,12.849999999999998,1.234,1.234,8.0,9.872,84.68085106382979,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4208.681000000031,RECOMMEND
FAC0094,Kiptere Dispensary,Nairobi,FAC0103,Ithanga Dispensary,Mombasa,26,COM027,Oral Rehydration Salts sachet,pediatric_medicines,200.0,8.479999999999999,1.234,1.234,8.0,9.872,48.27586206896551,4.329004329004329,2.5,0.617,6.105132962275819,26.429147022839043,4209.298000000032,RECOMMEND
FAC0146,Baraka Dispensary,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,91.03,6.506000000000001,6.506000000000001,4.0,26.024000000000004,602.5157232704403,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4210.111250000032,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,76.36999999999999,6.506000000000001,6.506000000000001,4.0,26.024000000000004,869.2307692307692,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4210.924500000032,RECOMMEND
FAC0085,Imenti North Health Centre,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,66.57,6.506000000000001,6.506000000000001,4.0,26.024000000000004,225.21994134897358,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4211.737750000032,RECOMMEND
FAC0011,Meru County Referral Hospital,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,396.03999999999996,6.506000000000001,6.506000000000001,4.0,26.024000000000004,200.55986218776914,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4212.551000000032,RECOMMEND
FAC0142,Githima Dispensary,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,63.449999999999996,6.506000000000001,6.506000000000001,4.0,26.024000000000004,339.5121951219512,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4213.364250000032,RECOMMEND
FAC0083,Igembe North Health Centre,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,41.78,6.506000000000001,6.506000000000001,4.0,26.024000000000004,138.80208333333331,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4214.1775000000325,RECOMMEND
FAC0143,Mji Mwema Dispensary,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,83.47,6.506000000000001,6.506000000000001,4.0,26.024000000000004,947.2527472527473,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4214.990750000033,RECOMMEND
FAC0144,Tulwet Dispensary,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,48.41,6.506000000000001,6.506000000000001,4.0,26.024000000000004,268.4729064039409,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4215.804000000033,RECOMMEND
FAC0141,Soin Dispensary,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,15.009999999999998,6.506000000000001,6.506000000000001,4.0,26.024000000000004,162.83185840707964,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4216.617250000033,RECOMMEND
FAC0084,Tigania Health Centre,Meru,FAC0038,Imenti Central Sub-County Hospital,Meru,44,COM045,Mebendazole 500mg,pediatric_medicines,50.0,39.19,6.506000000000001,6.506000000000001,4.0,26.024000000000004,102.97951582867783,1.8282988871224164,2.5,0.8132500000000003,14.352130153040122,26.23998358663933,4217.430500000033,RECOMMEND
FAC0127,Mariakani Dispensary,Kiambu,FAC0072,Gatundu North Health Centre,Kiambu,11,COM012,Diclofenac 75mg injection,analgesics,50.0,4.880000000000001,0.22100000000000009,0.22100000000000009,20.0,4.420000000000002,81.91489361702128,5.911330049261083,2.5,0.02762500000000001,4.3011799051210335,25.425694020419897,4217.458125000033,RECOMMEND
FAC0125,Chembe Dispensary,Kiambu,FAC0072,Gatundu North Health Centre,Kiambu,11,COM012,Diclofenac 75mg injection,analgesics,50.0,4.3,0.22100000000000009,0.22100000000000009,20.0,4.420000000000002,101.66666666666667,5.911330049261083,2.5,0.02762500000000001,4.3011799051210335,25.425694020419897,4217.485750000033,RECOMMEND
FAC0069,Limuru Health Centre,Kiambu,FAC0072,Gatundu North Health Centre,Kiambu,11,COM012,Diclofenac 75mg injection,analgesics,50.0,5.33,0.22100000000000009,0.22100000000000009,20.0,4.420000000000002,68.34532374100719,5.911330049261083,2.5,0.02762500000000001,4.3011799051210335,25.425694020419897,4217.513375000032,RECOMMEND
FAC0128,Shamba Dispensary,Kiambu,FAC0072,Gatundu North Health Centre,Kiambu,11,COM012,Diclofenac 75mg injection,analgesics,50.0,5.4,0.22100000000000009,0.22100000000000009,20.0,4.420000000000002,90.0,5.911330049261083,2.5,0.02762500000000001,4.3011799051210335,25.425694020419897,4217.541000000032,RECOMMEND
FAC0123,Karuri Dispensary,Kiambu,FAC0072,Gatundu North Health Centre,Kiambu,11,COM012,Diclofenac 75mg injection,analgesics,50.0,6.430000000000001,0.22100000000000009,0.22100000000000009,20.0,4.420000000000002,111.39240506329115,5.911330049261083,2.5,0.02762500000000001,4.3011799051210335,25.425694020419897,4217.568625000032,RECOMMEND
FAC0141,Soin Dispensary,Meru,FAC0083,Igembe North Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,3.84,0.754,0.754,45.0,33.93,1950.0,0.819672131147541,2.5,0.09425,31.007539410555175,25.41601591029113,4217.662875000032,RECOMMEND
FAC0146,Baraka Dispensary,Meru,FAC0083,Igembe North Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,7.970000000000001,0.754,0.754,45.0,33.93,186.27450980392157,0.819672131147541,2.5,0.09425,31.007539410555175,25.41601591029113,4217.757125000032,RECOMMEND
FAC0086,Imenti South Health Centre,Meru,FAC0083,Igembe North Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,4.01,0.754,0.754,45.0,33.93,68.93203883495146,0.819672131147541,2.5,0.09425,31.007539410555175,25.41601591029113,4217.851375000032,RECOMMEND
FAC0143,Mji Mwema Dispensary,Meru,FAC0083,Igembe North Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,2.85,0.754,0.754,45.0,33.93,600.0,0.819672131147541,2.5,0.09425,31.007539410555175,25.41601591029113,4217.945625000032,RECOMMEND
FAC0142,Githima Dispensary,Meru,FAC0083,Igembe North Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,4.63,0.754,0.754,45.0,33.93,124.48979591836734,0.819672131147541,2.5,0.09425,31.007539410555175,25.41601591029113,4218.039875000032,RECOMMEND
FAC0038,Imenti Central Sub-County Hospital,Meru,FAC0083,Igembe North Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,17.11,0.754,0.754,45.0,33.93,74.67362924281984,0.819672131147541,2.5,0.09425,31.007539410555175,25.41601591029113,4218.134125000032,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0083,Igembe North Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,7.11,0.754,0.754,45.0,33.93,2400.0,0.819672131147541,2.5,0.09425,31.007539410555175,25.41601591029113,4218.228375000032,RECOMMEND
FAC0144,Tulwet Dispensary,Meru,FAC0083,Igembe North Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,4.7299999999999995,0.754,0.754,45.0,33.93,89.87341772151898,0.819672131147541,2.5,0.09425,31.007539410555175,25.41601591029113,4218.3226250000325,RECOMMEND
FAC0085,Imenti North Health Centre,Meru,FAC0083,Igembe North Health Centre,Meru,22,COM023,Magnesium Sulfate 50% 10ml,maternal_health,50.0,5.859999999999999,0.754,0.754,45.0,33.93,84.25925925925925,0.819672131147541,2.5,0.09425,31.007539410555175,25.41601591029113,4218.416875000033,RECOMMEND
FAC0046,Embakasi Health Centre,Nairobi,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,40.74,6.412,6.412,6.0,38.472,91.54078549848943,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4221.622875000033,RECOMMEND
FAC0111,Karuri Dispensary,Nakuru,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,26.64,6.412,6.412,6.0,38.472,155.66037735849056,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4224.828875000033,RECOMMEND
FAC0144,Tulwet Dispensary,Meru,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,51.629999999999995,6.412,6.412,6.0,38.472,303.17460317460313,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4228.034875000033,RECOMMEND
FAC0129,Kiptere Dispensary,Machakos,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,47.230000000000004,6.412,6.412,6.0,38.472,267.33668341708545,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4231.240875000033,RECOMMEND
FAC0150,Kiptere Dispensary,Bungoma,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,87.44,6.412,6.412,6.0,38.472,538.3720930232558,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4234.446875000033,RECOMMEND
FAC0145,Bongom Dispensary,Meru,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,69.83999999999999,6.412,6.412,6.0,38.472,789.1304347826086,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4237.652875000033,RECOMMEND
FAC0056,Kisumu East Health Centre,Kisumu,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,77.3,6.412,6.412,6.0,38.472,131.71052631578945,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4240.858875000034,RECOMMEND
FAC0095,Ithanga Dispensary,Nairobi,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,87.84,6.412,6.412,6.0,38.472,425.6756756756757,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4244.064875000034,RECOMMEND
FAC0104,Kitui Dispensary,Mombasa,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,42.49,6.412,6.412,6.0,38.472,225.80645161290323,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4247.270875000034,RECOMMEND
FAC0119,Tulwet Dispensary,Uasin Gishu,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,42.050000000000004,6.412,6.412,6.0,38.472,208.93617021276597,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4250.476875000034,RECOMMEND
FAC0132,Mkwajuni Dispensary,Machakos,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,78.97,6.412,6.412,6.0,38.472,520.4968944099379,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4253.682875000034,RECOMMEND
FAC0122,Karuri Dispensary,Uasin Gishu,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,34.870000000000005,6.412,6.412,6.0,38.472,195.26066350710903,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4256.888875000034,RECOMMEND
FAC0149,Shamba Dispensary,Bungoma,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,37.18,6.412,6.412,6.0,38.472,188.88888888888889,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4260.094875000034,RECOMMEND
FAC0024,Gilgil Sub-County Hospital,Nakuru,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,130.86,6.412,6.412,6.0,38.472,134.85576923076923,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4263.3008750000345,RECOMMEND
FAC0018,Changamwe Sub-County Hospital,Mombasa,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,129.72,6.412,6.412,6.0,38.472,102.22717149220489,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4266.506875000035,RECOMMEND
FAC0065,Soy Health Centre,Uasin Gishu,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,48.41,6.412,6.412,6.0,38.472,167.1388101983003,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4269.712875000035,RECOMMEND
FAC0093,Shamba Dispensary,Nairobi,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,49.42,6.412,6.412,6.0,38.472,172.83236994219655,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4272.918875000035,RECOMMEND
FAC0101,Shamba Dispensary,Mombasa,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,32.46,6.412,6.412,6.0,38.472,166.38655462184875,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4276.124875000035,RECOMMEND
FAC0143,Mji Mwema Dispensary,Meru,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,80.83,6.412,6.412,6.0,38.472,938.2022471910112,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4279.330875000035,RECOMMEND
FAC0112,Rongai Centre Dispensary,Nakuru,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,54.309999999999995,6.412,6.412,6.0,38.472,297.53694581280786,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4282.536875000035,RECOMMEND
FAC0116,Shamba Dispensary,Nakuru,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,91.55,6.412,6.412,6.0,38.472,708.148148148148,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4285.742875000035,RECOMMEND
FAC0121,Baraka Dispensary,Uasin Gishu,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,88.36,6.412,6.412,6.0,38.472,1034.0909090909092,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4288.9488750000355,RECOMMEND
FAC0138,Manyatta Dispensary,Kilifi,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,38.32,6.412,6.412,6.0,38.472,199.55752212389382,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4292.154875000036,RECOMMEND
FAC0047,Kamukunji Health Centre,Nairobi,FAC0030,Githunguri Sub-County Hospital,Kiambu,27,COM028,Zinc Sulphate 20mg,pediatric_medicines,200.0,36.629999999999995,6.412,6.412,6.0,38.472,85.58421851289833,2.770448548812665,2.5,3.206,9.146932952924395,25.341107125516135,4295.360875000036,RECOMMEND
